kernel_host_17506849007025892946,external_update_, 290, 29158219, 29174909
kernel_host_17876976960434219323,dens_, 11, 26319790, 26321208
external_update_,MAIN__, 300, 1610589636, 1610601216
kernel_host_11974978034716845838,baropg_, 11, 90452851, 90453768
surface_forcing_,MAIN__, 10, 15474087, 15474599
internal_u_,MAIN__, 9, 2287836994, 2287838885
kernel_host_2904305052371605897,lateral_viscosity_, 10, 96954882, 96955069
kernel_host_18056069231970590520,external_va_, 300, 239400619, 239420991
kernel_host_11313705801899030046,internal_u_, 9, 21722719, 21723263
kernel_host_17356059520636453398,external_ua_, 300, 175169047, 175195667
kernel_host_10227889028461526473,external_ua_, 60, 40646239, 40650715
sw_memcpy_host,external_update_, 900, 81560560, 81608990
sw_memcpy_host,surface_forcing_, 2, 182101, 182982
sw_memcpy_host,internal_u_, 144, 20223545, 20247449
sw_memcpy_host,adjust_uv_, 18, 1346203, 1355281
sw_memcpy_host,smoth_update_, 18, 12563219, 12564526
sw_memcpy_host,smoth_update1_, 18, 12780331, 12781626
sw_memcpy_host,internal_w_, 9, 5813879, 5818852
sw_memcpy_host,internal_update_, 60, 5390173, 5391950
sw_memcpy_host,bcond3_u_, 18, 7271895, 7272848
sw_memcpy_host,adjust_ufvf_, 54, 27075284, 27085985
sw_memcpy_host,internal_q_, 36, 19738404, 19746534
sw_memcpy_host,bcond6_, 18, 12754512, 12755223
sw_memcpy_host,update_initial_, 15, 6290652, 6293136
sw_memcpy_host,__variables_MOD_init_variables, 117, 36129353, 36131903
sw_memcpy_host,mode_interaction_, 50, 3700848, 3721846
sw_memcpy_host,read_init_, 3, 814159, 814426
sw_memcpy_host,bcond3_v_, 18, 7230009, 7231149
sw_memcpy_host,bcond2_va_, 900, 81428281, 81452839
sw_memcpy_host,internal_v_, 144, 20367623, 20386025
sw_memcpy_host,internal_t_, 252, 37924293, 37969121
sw_memcpy_host,baropg_, 22, 1833000, 1837575
sw_memcpy_host,bcond2_ua_, 900, 81309979, 81331177
sw_memcpy_host,bcond4_, 54, 38210684, 38221485
kernel_host_11078693922887474255,bcond1_, 300, 31052342, 31122892
kernel_host_11078693922887474255,bcond2_va_, 300, 30243692, 30302098
kernel_host_11078693922887474255,bcond2_ua_, 300, 31320086, 31397932
kernel_host_13095133616550115949,internal_u_, 9, 10953604, 10954201
kernel_host_13095133616550115949,internal_v_, 9, 11086868, 11087983
kernel_host_13095133616550115949,internal_t_, 18, 22417371, 22419176
kernel_host_10018654585745270947,advct_, 10, 79671778, 79672417
__config_MOD_loadconfig,__variables_MOD_init_variables, 1, 14593999, 14594011
kernel_host_14913372915240065947,internal_t_, 18, 181775760, 181776753
kernel_host_9476223794341086031,bcond6_, 18, 86250187, 86254192
main,__libc_start_main, 1, 48668548995, 48699023107
kernel_host_3118027215046091878,bottom_friction_, 1, 249059, 249626
init_fields_,MAIN__, 1, 52421, 52434
lateral_viscosity_,MAIN__, 10, 2233582579, 2233582734
kernel_host_940921560178879518,dens_, 11, 15447058, 15447976
kernel_host_940921560178879518,internal_q_, 9, 12979031, 12983497
kernel_host_4654656141485052332,bcond3_u_, 9, 41593016, 41593384
mpi_barrier_,__variables_MOD_init_variables, 11, 50048580, 50050034
mpi_barrier_,MAIN__, 18, 151144389, 151145583
mpi_barrier_,read_init_, 20, 206252363, 206253075
kernel_host_2895507310617246303,external_va_, 60, 18945930, 18953044
kernel_host_1711344829487799974,bcond4_, 18, 88604890, 88613268
external_ua_,MAIN__, 300, 1101918750, 1101927575
mpi_comm_rank_,MAIN__, 1, 1649, 1775
kernel_host_13054536613402403077,internal_q_, 9, 1795926, 1796753
kernel_host_8383241828137858514,internal_t_, 18, 4466537, 4466905
kernel_host_10908567227736662191,read_init_, 1, 1372266, 1372287
mpi_comm_size_,MAIN__, 1, 351, 364
kernel_host_11544715019137345953,adjust_uv_, 9, 13793100, 13793649
kernel_host_5354701768032446803,mode_interaction_, 10, 1274439, 1275797
kernel_host_8054816732667103883,bcond4_, 18, 93298520, 93306258
mpi_get_processor_name_,MAIN__, 1, 4077, 4090
kernel_host_18092185543702176767,internal_v_, 9, 47061774, 47062243
kernel_host_5305202362360132607,internal_q_, 9, 17367825, 17373214
MPI_Init,MAIN__, 1, 4116446681, 4116446699
kernel_host_6495952187057350598,internal_u_, 9, 12374836, 12375633
kernel_host_16025009267156524296,external_ua_, 60, 13493924, 13499308
kernel_host_14930920824767543618,advct_, 10, 92190381, 92191391
MPI_Irecv,external_update_, 300, 551771, 558852
MPI_Irecv,read_init_, 8, 15037, 15326
adjust_uv_,MAIN__, 9, 453035175, 453035311
kernel_host_17572185407420011884,bcond6_, 18, 25135270, 25138333
kernel_host_3362328253860953284,dens_, 33, 61630938, 61632999
kernel_host_3362328253860953284,internal_t_, 18, 34005453, 34013692
kernel_host_16474014825694923176,bcond4_, 36, 192187011, 192201774
smoth_update_,internal_q_, 9, 118317834, 118317976
MPI_Isend,external_update_, 580, 4047998, 4131159
MPI_Isend,internal_u_, 1105, 7383567, 7426985
MPI_Isend,external_ua_, 1553, 7449752, 7636867
MPI_Isend,dens_, 1023, 7679990, 7699413
MPI_Isend,advave_, 140, 575851, 584276
MPI_Isend,external_va_, 1313, 6562913, 6668680
MPI_Isend,bcond3_u_, 18, 168835, 174768
MPI_Isend,internal_q_, 90, 923028, 950256
MPI_Isend,bcond6_, 2, 28266, 29677
MPI_Isend,advct_, 140, 1307043, 1345435
MPI_Isend,MAIN__, 8248, 49100555, 49283165
MPI_Isend,read_init_, 1025, 7230941, 7252710
MPI_Isend,bcond3_v_, 9, 128493, 131642
MPI_Isend,internal_v_, 73, 619424, 631252
MPI_Isend,internal_t_, 1095, 7561351, 7602511
MPI_Isend,baropg_, 1045, 7392708, 7421093
kernel_host_6678857161791714567,internal_v_, 9, 2217579, 2218002
kernel_host_3056794744720896216,internal_u_, 9, 13292705, 13296915
kernel_host_3056794744720896216,internal_v_, 9, 13286824, 13291630
kernel_host_10497226412570990612,adjust_ufvf_, 18, 52362970, 52363859
MPI_Recv,internal_u_, 18, 43738462, 43739872
MPI_Recv,lateral_viscosity_, 20, 11716951, 11719161
MPI_Recv,external_ua_, 250, 16974536, 16983042
MPI_Recv,advave_, 100, 36671914, 36682526
MPI_Recv,internal_w_, 18, 4938483, 4943870
MPI_Recv,external_va_, 130, 4118093, 4127387
MPI_Recv,bcond3_u_, 18, 28191991, 28192432
MPI_Recv,internal_q_, 114, 61605817, 61615545
MPI_Recv,bcond6_, 2, 2715939, 2716994
MPI_Recv,advct_, 98, 53834535, 53842569
MPI_Recv,MAIN__, 64, 7040847, 7042871
MPI_Recv,bcond3_v_, 18, 35585651, 35586966
MPI_Recv,internal_v_, 18, 44528004, 44528556
MPI_Recv,external_el_, 1160, 44924861, 44993463
MPI_Recv,internal_t_, 72, 196811812, 196813764
kernel_host_561946464185660303,update_initial_, 1, 1434840, 1435341
dens_,update_initial_, 1, 30546278, 30546302
dens_,MAIN__, 9, 267378930, 267379106
dens_,read_init_, 1, 407935113, 407935128
kernel_host_7666798020544911213,external_update_, 10, 1028118, 1029428
kernel_host_3801595614667731380,bcond4_, 18, 86313374, 86321247
MPI_Send,external_update_, 300, 989776, 996120
MPI_Send,read_init_, 8, 56184, 56475
kernel_host_17675233011309389831,internal_w_, 9, 26535161, 26535822
kernel_host_15379746689016184240,baropg_, 11, 32560789, 32564790
kernel_host_8976449558737060572,internal_q_, 18, 43082164, 43083506
smoth_update1_,internal_t_, 18, 65901906, 65902214
kernel_host_12880096600322512940,internal_u_, 9, 43852045, 43852463
advave_,mode_interaction_, 10, 307029307, 307030843
kernel_host_17600160524251074110,internal_u_, 9, 13201816, 13205287
kernel_host_17600160524251074110,internal_v_, 9, 13254571, 13258261
kernel_host_17600160524251074110,internal_t_, 18, 26473747, 26481456
internal_w_,MAIN__, 9, 856548828, 856550089
kernel_host_10447168533120541692,internal_u_, 9, 984456, 984729
kernel_host_10447168533120541692,internal_v_, 9, 982320, 982716
kernel_host_10447168533120541692,internal_t_, 18, 1957958, 1958438
MPI_Waitall,external_update_, 880, 21253740, 21277671
MPI_Waitall,internal_u_, 2128, 131742648, 131782577
MPI_Waitall,external_ua_, 1553, 93767220, 93812297
MPI_Waitall,dens_, 2046, 4798540, 4836677
MPI_Waitall,advave_, 100, 35832629, 35835525
MPI_Waitall,external_va_, 1313, 74390642, 74420305
MPI_Waitall,bcond3_u_, 18, 21615420, 21616369
MPI_Waitall,internal_q_, 90, 11471647, 11496603
MPI_Waitall,bcond6_, 2, 33441936, 33442009
MPI_Waitall,advct_, 127, 50368270, 50377337
MPI_Waitall,MAIN__, 16400, 40781400, 41085055
MPI_Waitall,read_init_, 2058, 4777296, 4813052
MPI_Waitall,bcond3_v_, 9, 18072737, 18076991
MPI_Waitall,internal_v_, 73, 109066461, 109068305
MPI_Waitall,internal_t_, 2118, 113720093, 113778561
MPI_Waitall,baropg_, 2068, 14690724, 14729188
kernel_host_11180554648481108675,internal_q_, 9, 1812980, 1816764
kernel_host_12580761429086804727,advave_, 10, 3537708, 3538116
kernel_host_14171480367845884996,adjust_uv_, 18, 24712280, 24718208
kernel_host_14171480367845884996,update_initial_, 2, 2817840, 2818208
kernel_host_14171480367845884996,mode_interaction_, 50, 68422565, 68425366
kernel_host_6269904581008346741,internal_q_, 9, 34825493, 34826335
kernel_host_7809988743068049318,advave_, 10, 3182266, 3182651
lateral_bc_,MAIN__, 10, 5940, 6275
kernel_host_5341804159594033185,internal_u_, 9, 12510212, 12516071
kernel_host_5341804159594033185,bcond3_u_, 9, 12605968, 12611380
kernel_host_5341804159594033185,bcond3_v_, 9, 12633418, 12637400
kernel_host_5341804159594033185,internal_v_, 9, 12512764, 12518050
kernel_host_5341804159594033185,bcond4_, 18, 25226735, 25234474
kernel_host_7756675061965279120,baropg_, 11, 16166148, 16172420
kernel_host_167483268786796797,internal_q_, 9, 30003550, 30004784
external_va_,MAIN__, 300, 987145677, 987159070
kernel_host_14523175272559072737,internal_q_, 9, 12337469, 12338151
MPI_Barrier,external_update_, 7, 8932567, 8943007
MPI_Barrier,internal_u_, 8, 12954475, 12964927
MPI_Barrier,lateral_viscosity_, 1, 77706, 79312
MPI_Barrier,mpi_barrier_, 49, 407408560, 407409823
MPI_Barrier,external_ua_, 3, 96416, 99939
MPI_Barrier,adjust_uv_, 2, 23823716, 23826944
MPI_Barrier,smoth_update_, 1, 29782, 31249
MPI_Barrier,dens_, 9, 26420374, 26478800
MPI_Barrier,advave_, 5, 44891351, 44896536
MPI_Barrier,internal_w_, 2, 114510, 165376
MPI_Barrier,external_va_, 3, 24183641, 24188171
MPI_Barrier,bcond3_u_, 1, 5181455, 5183240
MPI_Barrier,adjust_ufvf_, 2, 63165, 65451
MPI_Barrier,internal_q_, 21, 114442940, 114474483
MPI_Barrier,bcond6_, 5, 1062998, 1071247
MPI_Barrier,advct_, 5, 149344, 154583
MPI_Barrier,update_initial_, 5, 12207192, 12213746
MPI_Barrier,mode_interaction_, 3, 3710761, 3714505
MPI_Barrier,bottom_friction_, 1, 29391, 30390
MPI_Barrier,read_init_, 1, 27380, 28340
MPI_Barrier,bcond1_, 1, 30150, 31822
MPI_Barrier,bcond3_v_, 1, 32889, 34054
MPI_Barrier,internal_v_, 5, 7446700, 7453697
MPI_Barrier,external_el_, 1, 31379, 32334
MPI_Barrier,internal_t_, 8, 4937016, 4948142
MPI_Barrier,baropg_, 6, 215689, 223151
MPI_Barrier,bcond2_ua_, 2, 59668, 62246
MPI_Barrier,bcond4_, 7, 71897647, 71907324
kernel_host_928901692857333394,dens_, 11, 26422297, 26423614
kernel_host_3904638810941265799,internal_q_, 9, 12324616, 12332790
internal_update_,MAIN__, 10, 8421372, 8422720
kernel_host_2668086296973077183,internal_q_, 9, 23001192, 23004770
kernel_host_15777227199745514466,mode_interaction_, 20, 2013628, 2015417
MPI_Bcast,external_update_, 600, 4871172, 4923092
MPI_Bcast,read_init_, 58, 99066363, 99069582
kernel_host_2704996265738245537,internal_w_, 9, 13250306, 13255163
kernel_host_7338183325372557907,internal_q_, 18, 262103869, 262105810
bcond3_u_,internal_u_, 9, 195186819, 195187010
kernel_host_13670386984375334520,bcond2_va_, 300, 48580516, 48600122
kernel_host_13670386984375334520,bcond2_ua_, 300, 48687347, 48721873
kernel_host_14960680749554967015,internal_u_, 9, 731379, 731714
adjust_ufvf_,MAIN__, 9, 491994322, 491994453
MPI_Gather,external_update_, 300, 583205360, 583316126
kernel_host_13005850972175828160,adjust_uv_, 9, 14002331, 14002836
kernel_host_4023198913931606276,update_initial_, 1, 85860, 86378
kernel_host_4023198913931606276,mode_interaction_, 10, 782638, 783066
internal_q_,MAIN__, 9, 8001264744, 8001266211
kernel_host_9872960228072659106,bcond4_, 36, 191474413, 191483924
kernel_host_17156898055338419057,advct_, 10, 27586669, 27590676
bcond6_,internal_q_, 9, 652282454, 652286572
advct_,lateral_viscosity_, 10, 684520557, 684520855
kernel_host_7004053664364030334,external_update_, 900, 136355768, 136420903
MPI_Comm_dup,read_init_, 50, 47872140, 47902199
update_initial_,MAIN__, 1, 657098342, 657098355
kernel_host_13678541340789269977,external_update_, 300, 30070468, 30098381
kernel_host_13678541340789269977,internal_update_, 20, 1999023, 2000224
kernel_host_13678541340789269977,internal_q_, 9, 971509, 972088
kernel_host_13678541340789269977,update_initial_, 2, 210023, 210528
kernel_host_13678541340789269977,internal_t_, 18, 1852796, 1853689
kernel_host_677570178439262390,advave_, 10, 2949373, 2950021
__variables_MOD_init_variables,MAIN__, 1, 15173488599, 15173488612
kernel_host_5251974738527917755,internal_u_, 9, 1998354, 1998727
MPI_Comm_free,read_init_, 50, 275579, 297747
kernel_host_18110621675970109649,internal_q_, 9, 17220536, 17221362
kernel_host_2998007382017772732,dens_, 11, 41764263, 41765185
kernel_host_18070178787332596206,internal_q_, 9, 36188030, 36188913
kernel_host_11735378529907380392,internal_v_, 9, 25483009, 25484124
kernel_host_11711072112829525569,internal_q_, 9, 890338, 894422
kernel_host_5742318362719794899,mode_interaction_, 10, 1091573, 1092858
mode_interaction_,MAIN__, 10, 1238351960, 1238352927
kernel_host_533893640144992498,advct_, 10, 30172981, 30177746
kernel_host_11243618430834388333,external_update_, 290, 37464934, 37480692
kernel_host_13767876723361870048,smoth_update_, 18, 51527824, 51529795
kernel_host_13767876723361870048,smoth_update1_, 18, 51653119, 51654640
kernel_host_14772865060589351907,advct_, 10, 43466006, 43469695
kernel_host_13527600874346049264,dens_, 22, 30160067, 30162058
kernel_host_1406632355128019739,external_el_, 300, 92786545, 92799903
kernel_host_7308789819381199256,internal_v_, 9, 16797489, 16797795
kernel_host_13029536952378754949,internal_q_, 9, 80579019, 80583254
MPI_Get_processor_name,mpi_get_processor_name_, 1, 3080, 3093
kernel_host_5285627496081891117,dens_, 11, 15550761, 15552018
MAIN__,main, 1, 48668528673, 48668529029
kernel_host_4064066695173842015,baropg_, 11, 15911856, 15917000
