85,mpi_comm_size_,468,332,331,350,338,365,365,365,365,365
86,kernel_host_12880096600322512940,72532767,63992186,60569076,56056444,49279332,48773121,48773121,48773121,48773121,48773121
87,kernel_host_8607595517187487955,132411594,116667256,108779379,101284231,88018432,89093674,89093674,89093674,89093674,89093674
88,kernel_host_3118027215046091878,391260,334212,327980,303693,272185,274094,274094,274094,274094,274094
89,mpi_barrier_,34969,37143,37489,38089,39019,38515,38515,38515,38515,38515
90,kernel_host_4064066695173842015,28332921,25131850,23177499,20970044,18826477,18574365,18574365,18574365,18574365,18574365
91,internal_u_,2612390323,2207613909,2289185144,2099743619,1930640934,1760224891,1760224891,1760224891,1760224891,1760224891
92,sw_memcpy_host,905939725,796305757,753052273,675578609,630979482,593302312,593302312,593302312,593302312,593302312
93,kernel_host_6269904581008346741,59629147,52225807,49675018,45240696,40105702,40992216,40992216,40992216,40992216,40992216
94,MAIN__,151744662,155039237,178213203,164001881,189154670,182049111,182049111,182049111,182049111,182049111
95,kernel_host_5354701768032446803,2005110,1766370,1702225,1594915,1372228,1383797,1383797,1383797,1383797,1383797
96,MPI_Bcast,88454600,98479701,103018021,103937183,99526848,96111813,96111813,96111813,96111813,96111813
97,kernel_host_9476223794341086031,145323477,127753233,120463665,111129170,98179848,98724322,98724322,98724322,98724322,98724322
98,MPI_Comm_free,458629,246549,506593,236760,266045,260042,260042,260042,260042,260042
99,kernel_host_13670386984375334520,150553540,133119266,128135784,119995260,104547386,104183248,104183248,104183248,104183248,104183248
100,__libc_start_main,-67392797527,-60710797978,-58046397224,-54766550149,-51761120748,-49717795316,-49717795316,-49717795316,-49717795316,-49717795316
101,kernel_host_11711072112829525569,1279732,1139687,1128490,1055906,963323,970860,970860,970860,970860,970860
102,kernel_host_2904305052371605897,162051991,140122538,133726261,124329223,107152138,107658830,107658830,107658830,107658830,107658830
103,kernel_host_11735378529907380392,44396640,38520021,36428996,33268080,30206466,29541002,29541002,29541002,29541002,29541002
104,kernel_host_11734272273339620725,44790317,38695605,36977630,34264574,29118961,29669141,29669141,29669141,29669141,29669141
105,kernel_host_10908567227736662191,2387162,2273112,2049111,1789916,1603763,1616450,1616450,1616450,1616450,1616450
106,kernel_host_7666798020544911213,1781694,1435505,1383454,1293729,1125218,1190926,1190926,1190926,1190926,1190926
107,kernel_host_928901692857333394,46187526,39909711,37642053,34393880,30320548,31228298,31228298,31228298,31228298,31228298
108,MPI_Get_processor_name,3575,3778,3375,3632,3424,3404,3404,3404,3404,3404
109,kernel_host_13005850972175828160,24541754,21905336,20420235,18179500,16137600,16575057,16575057,16575057,16575057,16575057
110,kernel_host_15777227199745514466,3226407,2819110,2711982,2489619,2226359,2222615,2222615,2222615,2222615,2222615
111,kernel_host_149332173039792024,2863305,2540349,2457257,2302071,1954026,2022771,2022771,2022771,2022771,2022771
112,kernel_host_5742318362719794899,1673880,1475309,1438019,1313327,1183563,1177934,1177934,1177934,1177934,1177934
113,adjust_ufvf_,562488952,515990532,471007032,431055196,406425084,389783015,389783015,389783015,389783015,389783015
114,MPI_Type_free,7994978,8674737,9315995,10168711,11479294,11349301,11349301,11349301,11349301,11349301
115,update_initial_,315767635,236448046,229676069,255725726,250468108,226897328,226897328,226897328,226897328,226897328
116,kernel_host_14841353772382616086,46091663,40083300,38592173,35983527,31848573,31425506,31425506,31425506,31425506,31425506
117,MPI_Type_commit,113245471,123740462,129371965,141327452,155048299,158953860,158953860,158953860,158953860,158953860
118,kernel_host_5251974738527917755,3229711,2743215,2666530,2460710,2110562,2178117,2178117,2178117,2178117,2178117
119,kernel_host_11180554648481108675,3324202,2451451,2322930,2238959,1904624,1968360,1968360,1968360,1968360,1968360
120,kernel_host_16474014825694923176,323583429,284432492,267543427,247134220,218091423,218065752,218065752,218065752,218065752,218065752
121,kernel_host_677570178439262390,4642814,3962753,3893080,3596011,3063189,3186539,3186539,3186539,3186539,3186539
122,kernel_host_10497226412570990612,90152489,79089129,74750438,67568411,60476566,60257784,60257784,60257784,60257784,60257784
123,kernel_host_10018654585745270947,133715719,116359273,110787769,102763907,88849506,88583449,88583449,88583449,88583449,88583449
124,kernel_host_7809988743068049318,5091391,4339671,4242990,3963002,3298793,3454631,3454631,3454631,3454631,3454631
125,kernel_host_14171480367845884996,168896598,152948326,142813531,126805919,111631910,114163941,114163941,114163941,114163941,114163941
126,external_ua_,327167591,326940494,327586518,297230420,319026618,294788741,294788741,294788741,294788741,294788741
127,main,18018,18395,18672,17813,18935,18707,18707,18707,18707,18707
128,kernel_host_8383241828137858514,7102251,6139331,5979662,5516944,4738795,4886604,4886604,4886604,4886604,4886604
129,kernel_host_3362328253860953284,165873395,148793261,137647672,124902564,111474144,111796679,111796679,111796679,111796679,111796679
130,lateral_viscosity_,57752783,51783013,62467195,80830907,82980394,65126789,65126789,65126789,65126789,65126789
131,adjust_uv_,563480856,524298507,497653704,432617173,404786721,392335864,392335864,392335864,392335864,392335864
132,MPI_Gather,882947331,693223684,689204050,582434393,701340275,607851849,607851849,607851849,607851849,607851849
133,MPI_Send,1061733,1086632,1096838,1143490,1136402,1106095,1106095,1106095,1106095,1106095
134,mode_interaction_,1388786145,1237690430,1177001047,1050063193,1030413085,985360290,985360290,985360290,985360290,985360290
135,smoth_update1_,1326784,1542769,1380104,1320872,1219510,1339673,1339673,1339673,1339673,1339673
136,kernel_host_533893640144992498,51553322,44831370,42528337,38593117,34731200,34578847,34578847,34578847,34578847,34578847
137,kernel_host_9872960228072659106,321821925,281911932,267906533,247661983,216695169,217129782,217129782,217129782,217129782,217129782
138,smoth_update_,36156976,26905107,43739316,30911664,29558138,32551114,32551114,32551114,32551114,32551114
139,internal_update_,1029260,1045817,1019532,1055085,1004630,1065660,1065660,1065660,1065660,1065660
140,kernel_host_17356059520636453398,278659252,234486966,228939907,214838166,185148187,189201782,189201782,189201782,189201782,189201782
141,external_va_,277065133,286033317,279440486,272932827,257338883,257051679,257051679,257051679,257051679,257051679
142,kernel_host_18194556031340472576,68182720,58862587,57604720,54052071,46035387,47134023,47134023,47134023,47134023,47134023
143,kernel_host_5305202362360132607,29364931,26949840,24640477,22663979,20516107,19992472,19992472,19992472,19992472,19992472
144,internal_v_,2381317416,2227163050,2046478536,2081346162,1737004169,1631171782,1631171782,1631171782,1631171782,1631171782
145,MPI_Type_size,94734,95046,96059,94637,96480,91524,91524,91524,91524,91524
146,surface_forcing_,23367155,20247318,19838605,18450960,17377851,17176583,17176583,17176583,17176583,17176583
147,kernel_host_13054536613402403077,2794301,2450403,2318691,2209114,1916484,1933020,1933020,1933020,1933020,1933020
148,kernel_host_17876976960434219323,45029527,39948423,37355707,34064067,30282448,30366857,30366857,30366857,30366857,30366857
149,kernel_host_8976449558737060572,73660392,66334971,61170349,55891328,50159687,50168787,50168787,50168787,50168787,50168787
150,external_update_,826097917,769273711,704427391,677530582,641685615,631704601,631704601,631704601,631704601,631704601
151,kernel_host_13095133616550115949,75991463,72224136,65265109,57346492,52037907,51547049,51547049,51547049,51547049,51547049
152,kernel_host_5425075240490291438,160283305,138589297,131719778,121425421,106479810,107425166,107425166,107425166,107425166,107425166
153,kernel_host_7756675061965279120,28549150,26081937,23609803,21337004,19552702,18895658,18895658,18895658,18895658,18895658
154,kernel_host_11364641885718042762,30891561,27006343,25437139,23322504,20758360,20836077,20836077,20836077,20836077,20836077
155,kernel_host_167483268786796797,51237510,45183002,42097284,38660135,33835083,34828470,34828470,34828470,34828470,34828470
156,MPI_Recv,901576933,986242900,945454034,767924577,543109174,1079859015,1079859015,1079859015,1079859015,1079859015
157,MPI_Comm_dup,35849673,38972419,37054367,41331501,41447199,50097087,50097087,50097087,50097087,50097087
158,MPI_Waitall,1571210307,1401361176,1503493478,698812096,869573404,887947527,887947527,887947527,887947527,887947527
159,bottom_friction_,39867493,36405746,29978239,31708550,34302815,28665974,28665974,28665974,28665974,28665974
160,MPI_Barrier,1159772174,1492311739,617055670,663098724,1255477518,689099462,689099462,689099462,689099462,689099462
161,kernel_host_17988520462433045664,37954940,34014597,31688326,28716083,25729152,25667158,25667158,25667158,25667158,25667158
162,kernel_host_10227889028461526473,66341408,55553074,54445718,50618290,43520249,44850290,44850290,44850290,44850290,44850290
163,MPI_Isend,76407131,80517807,87712328,91005401,121347572,96538878,96538878,96538878,96538878,96538878
164,kernel_host_14772865060589351907,73603066,64480727,61086321,55891064,48830041,49098068,49098068,49098068,49098068,49098068
165,kernel_host_14516561621248944045,2454066,2320678,2066240,1841262,1687706,1639700,1639700,1639700,1639700,1639700
166,kernel_host_4582267827303034181,21940321,20276900,18226604,16450924,14914874,14812436,14812436,14812436,14812436,14812436
167,kernel_host_16004796625768757002,3642340,3178151,3055890,2866467,3757855,2497853,2497853,2497853,2497853,2497853
168,__variables_MOD_init_variables,47274742,43307496,39778937,35963278,33668769,32282095,32282095,32282095,32282095,32282095
169,kernel_host_13767876723361870048,176891778,156167797,146051326,133697153,119152889,118231856,118231856,118231856,118231856,118231856
170,internal_q_,10393601046,8463138549,8868643907,8478375171,7215842186,7074470049,7074470049,7074470049,7074470049,7074470049
171,kernel_host_12580761429086804727,5663985,4794600,4702455,4431713,3690993,3870520,3870520,3870520,3870520,3870520
172,kernel_host_16514618981259130990,73441224,65655110,60978270,55440111,49692770,49782047,49782047,49782047,49782047,49782047
173,kernel_host_2998007382017772732,71131738,62827830,58506040,54073119,47929093,47765407,47765407,47765407,47765407,47765407
174,kernel_host_4654656141485052332,68964478,59570406,57193090,52758982,45750534,45905207,45905207,45905207,45905207,45905207
175,kernel_host_1513189204643337441,3395166,3028012,2885043,2624643,2334135,2386124,2386124,2386124,2386124,2386124
